"Post ID","Account ID","Account username","Account name",Description,"Duration (sec)","Publish time",Permalink,"Post type","Data comment",Date,Reach,Likes,Shares,Follows,Comments,Saves,Views
17852264430167798,17841407868310918,kan_news,"כאן חדשות","הכישלון כאן ברור: שמונה חודשים אחרי טבח 7 באוקטובר, מדינת ישראל מתמודדת עם מחדל נוסף, הפעם בזירה המדינית. צווי מעצר לנתניהו וגלנט שעל סף הוצאה בבית הדין בהאג, צונאמי של הכרה במדינה פלסטינית מצד שורה של מדינות אירופיות, שדרוג מעמדה של הרשות הפלסטינית באו”ם ואפשרות של הוצאת צווי הפסקת לחימה בבית הדין לצדק. וזו רשימה חלקית של הצרות הדיפלומטית של ישראל מהשבועיים האחרונים בלבד.

מי שחשב שהסוגיה הפלסטינית היא רסיס בישבן, או שלעג לנבואת הצונאמי המדיני, יכול היום להסתכל במראה ולשאול את עצמו: איך קרה שישראל מתמודדת עם כל זה, כאילו הייתה רוסיה? ועוד אחרי המלחמה הצודקת ביותר אליה נקלעה שלא ברצונה - הטבח הגדול ביותר כלפי יהודים מאז השואה.

הכישלון הוא בראש ובראשונה של נתניהו. מי שהזיז והחליף (כי את זה אפשר לעשות תוך כדי מלחמה) את שר החוץ שלו, לא הכליל אותו בכלל בדיוני קבינט ניהול המלחמה, ובאופן כללי רמס פעם אחר פעם את שירות החוץ שלו – לא יכול להתפלא שזה המצב.

בכיר ישראלי הגדיר באוזניי את הסיטואציה הזו כ”אות קלון על מדינת ישראל”. זו ההתנהלות כולה - מדרך קבלת ההחלטות, ההתמודדות עם משברים, ההיערכות אליהם וההתאבססות לקרבות קרדיט ולריבי טוויטר, שלא נאמר הטרלות מיותרות. זה לא רק נתניהו, אלא כלל הממשלה הישראלית - מציוץ “חמאס ❤️ ביידן” של בן גביר, ההתעקשות החלמאית של קרעי להחרים ציוד שידור מסוכנות הידיעות הגדולה בעולם, וכלה בעוד ציוץ מקניט לארדואן בטוויטר של שר החוץ כ”ץ, כאילו אין צרות אחרות בעולם.

כן, הדיפלומטים האירופים מתחסדים, עמידות הדום לזכרו של דמות נוראית כמו ראיסי באו”ם מקוממות, המהלכים של חלק מהמדינות כעת נגועים באנטישמיות ובחוסר הבנה מוחלט לסיטואציה - ועוד שלל האשמות שמרביתן נכונות. אבל בסוף, זה שלנו. של הישראלים והישראליות שמתמודדים מאז 7 באוקטובר עם המציאות הקשה הזו - שהתחילה במחדל מודיעיני וצבאי והמשיכה במחדל מדיני. “עם לבדד ישכון ובגוים לא יתחשב”, גרסת המציאות.
@gilicohen10
צילום: יונתן סינדל",0,"05/22/2024 05:20",https://www.instagram.com/p/C7RUJ83o3SV/,"IG carousel",,Lifetime,45,1953,0,0,257,84,
17999051408375097,17841464234747957,kan_reshetb,"כאן רשת ב","ארז פרייס, שבתו נועה נרצחה במיגונית בנחל עוז, שמע על פרסום הסרטון של חטיפתה לראשונה בתקשורת: “אף אחד לא דיבר איתנו, תבואו ותראו לנו לפני כל עם ישראל” #בחציהיום",0,"05/22/2024 04:25",https://www.instagram.com/p/C7RNzwNoYkW/,"IG carousel",,Lifetime,326,6752,0,0,143,0,
18018929072218209,17841407868310918,kan_news,"כאן חדשות","המשטרה עלתה על משלוח של 375 קילו קוקאין שהובאו ארץ בתוך ארגזים של נייר למדפסת",25,"05/22/2024 04:06",https://www.instagram.com/reel/C7RLpbLMXZf/,"IG reel",,Lifetime,40,730,0,0,18,24,
18000786017548812,17841464234747957,kan_reshetb,"כאן רשת ב","פרסום סרטון החטיפה של התצפיתניות מנחל עוז | שירה, אמה של לירי אלבג שנחטפה צפתה בסרטון #סדריום",29,"05/22/2024 02:57",https://www.instagram.com/reel/C7RDmOCIwtw/,"IG reel",,Lifetime,656,4034,0,0,142,0,
17865305136086252,17841407868310918,kan_news,"כאן חדשות","שר הביטחון יואב גלנט הנחה היום להחיל את חוק ביטול ההתנתקות בצפון השומרון גם על שא-נור, גנים וכדים - זאת בהמשך לצו הראשוני שהכיל את היישוב חומש בלבד. 

שר הביטחון גלנט הודיע: ""לאחר העברת חוק ביטול ההתנתקות בכנסת ובתום עבודת המטה שבוצעה, הצלחנו להשלים את המהלך ההיסטורי. האחיזה היהודית ביהודה ושומרון מבטיחה ביטחון, החלת חוק ביטול ההתנתקות תביא להתפתחות ההתיישבות ותקנה ביטחון לתושבי האזור"".

""אני מודה לחברי ראש המועצה האזורית שומרון יוסי דגן על הדחיפה והמחויבות לנושא"", הוסיף גלנט, ""כשם שפעלתי בכל תפקידיי בממשלות ישראל - אמשיך לפתח את ההתיישבות ביהודה ושומרון, לחזק את מרכיבי הביטחון ואת ביטחון האזרחים - בצירים וביישובים"".

מליאת הכנסת אישרה לפני כשנה את הצעת חוק יישום תוכנית ההתנתקות, לפיה תותר הכניסה והשהייה בשטח בצפון השומרון שפונה ב-2005. אלא שיישום החוק היה תלוי בתרגומו לצו צבאי. 

עד היום, במשך כ-19 שנים, היה אסור להיכנס לשלושה מהיישובים בצפון השומרון שפונו בהתנתקות: גנים, כדים, ושא נור. שניים מהם רחוקים קילומטר-שניים מג'נין. 

צילומים: פלאש90",0,"05/22/2024 01:39",https://www.instagram.com/p/C7Q62gtIWeN/,"IG carousel",,Lifetime,52,1113,0,0,56,31,
18228392305277978,17841464234747957,kan_reshetb,"כאן רשת ב","פרסום סרטון החטיפה של התצפיתניות | שירה, אימה של התצפיתנית לירי אלבג צפתה בסרטון: ״מתנהגים אליהם בברוטליות, הקבינט עדיין לא צפה בסרטון״ #סדריום",0,"05/22/2024 01:14",https://www.instagram.com/p/C7Q3-IQoqZl/,"IG carousel",,Lifetime,1061,11592,0,0,565,0,
17886016307979368,17841407868310918,kan_news,"כאן חדשות","תמונה של התצפיתנית קרינה ארייב שנחטפה לעזה הושחתה הבוקר בשכונת נווה יעקב הצמודה לשכונת מגוריה פסגת זאב בירושלים. בעירייה אומרים שידאגו לשלט חדש בהקדם.

סשה אחותה של קרינה ארייב אמרה לכתבתנו: ""ראינו את השלט הקרוע הבוקר כשיצאנו מהבית. תחושה נוראית. בעירייה אמרו לנו שזה בטיפול""
@haimgoldich
@veredpelman",0,"05/22/2024 01:11",https://www.instagram.com/p/C7Q3qFjo8CE/,"IG image",,Lifetime,32,2291,0,0,176,45,
18079581415479497,17841407868310918,kan_news,"כאן חדשות","ספרד מצטרפת לסלובניה, אירלנד ונורווגיה ותכיר במדינה פלסטינית: ראש הממשלה בישר היום על ההחלטה וזכה למחיאות כפיים
@shiraztikva",14,"05/22/2024 00:52",https://www.instagram.com/reel/C7Q1dWXMEd9/,"IG reel",,Lifetime,49,806,0,1,522,55,
18091067068431022,17841407868310918,kan_news,"כאן חדשות","אחמד יאסר אלקרא, פעיל נ""ט מרכזי בחמאס - חוסל בחאן יונס. אלקרא הוביל תקיפות ומתווי טרור במהלך המלחמה ואף לקח חלק בטבח 7 באוקטובר

@itayblumental",82,"05/22/2024 00:13",https://www.instagram.com/reel/C7Qw5HVBuud/,"IG reel",,Lifetime,18,1418,0,0,144,56,
18045527965741278,17841407868310918,kan_news,"כאן חדשות","אירלנד ונורווגיה צפויות להודיע היום על הכרה חד צדדית במדינה פלסטינית. שר החוץ ישראל כ""ץ הורה להחזיר מיידית להתייעצויות את שגרירי ישראל באירלנד ונורווגיה על רקע החלטתן: ""אני שולח היום מסר חד וברור - ישראל לא תבליג מול מי שחותרים תחת ריבונותה ומסכנים את ביטחונה"".

בהודעה אמר השר כ""ץ: ""אירלנד ונורווגיה מתכוונות לשלוח היום מסר לפלסטינים ולכל העולם - הטרור משתלם. אחרי שארגון הטרור חמאס ביצע את הטבח הגדול ביותר של יהודים מאז השואה, אחרי שביצע את פשעי המין המחרידים שראה העולם, מדינות אלו בחרו לתת פרס לחמאס ולאיראן ולהכיר במדינה פלסטינית"".

גם ספרד וסלובניה הודיעו על הכרה במדינה פלסטינית, 
טרם נמסר על החזרת השגרירים משם. 

צילומים: אי-פי,  פלאש90",0,"05/21/2024 23:57",https://www.instagram.com/p/C7QvHxVoIOI/,"IG image",,Lifetime,20,1756,0,0,154,62,
18309095686197989,17841407868310918,kan_news,"כאן חדשות","משפחותיהן של חמש התצפתניות שנחטפו מבסיס נחל עוז בשבת השחורה - לירי אלבג, קרינה ארייב, אגם ברגר, דניאלה גלבוע ונעמה לוי, הודיעו הבוקר כי ישחררו הערב בשעה 18:00 את סרטון חטיפתן לציבור.

הסרטון שאורכו כשלוש דקות, צולם באמצעות מצלמות הגוף של מחבלי חמאס ביום החטיפה וניתן לראות בו את חמש החיילות חבולות ובבגדים אזרחיים: ""הוא אינו כולל חלקים קשים לצפייה, הכוללים את הנרצחים הרבים בבסיס, את הנרצחים בתוך המיגונית ממנה נחטפו התצפיתניות וקטעי אלימות רבים"", נמסר ממטה משפחות החטופים. עוד הבהירו במטה: ""הסרטון מראה את היחס האלים, המשפיל והמבזה שעברו הבנות ביום חטיפתן, ומעיד על הפחד העצום שנשקף דרך עיניהן"".

הסרטון נערך ממצלמות שנתפסו על מחבלי חמאס ותיעדו שאותר במהלך פעילות צה""ל ברצועת עזה. כפי שפורסם בכאן חדשות, למרות שהוצע כמה פעמים לחברי הקבינט לראותו, לשכת נתניהו סירבה להציגו באופן רשמי בדיון עצמו. כמו כן, הסרטון יפורסם שעות לפני ישיבת קבינט המלחמה שתתקיים הערב, בה יתקיים דיון בדבר ההצעה לשחרור החטופים ובקיומה של הפסקת אש.

עוד נמסר ממטה משפחות החטופים: ""הסרטון הוא כתב אישום חריף על מחדל לאומי של הפקרת החטופות והחטופים. אין משימה גדולה יותר, אין ניצחון משמעותי יותר ואין סיכוי להחזיר את התקווה לישראל ללא השבת כולם - החיים לשיקום והנרצחים לקבורה. לממשלת ישראל אסור לבזבז אפילו רגע אחד נוסף, עליה לחזור לשולחן המשא ומתן עוד היום!"". 

בבסיס נחל עוז, נרצחו 15 תצפיתניות ששירתו בבסיס ושבע מהן נחטפו לעזה בעודן בחיים, בהן אורי מגידיש שחולצה על ידי הצבא לאחר 23 ימים בשבי ונועה מרציאנו שנרצחה בשבי וגופתה הוחזרה ארצה על ידי צה""ל.
@nofarji",0,"05/21/2024 23:36",https://www.instagram.com/p/C7QstLlIMJ0/,"IG carousel",,Lifetime,195,2187,2,0,83,85,
18029243009107145,17841407868310918,kan_news,"כאן חדשות","קמלה האריס במסר חריף: בזמן שהיא בוחרת מה לשים בסנדוויץ', סגנית נשיא ארה""ב קראה להגדיל את הסיוע לעזה
Ram Eli Brandts",74,"05/21/2024 13:20",https://www.instagram.com/reel/C7PmNQHinlc/,"IG reel",,Lifetime,5168,1514,6,0,338,107,
18045529939779719,17841407868310918,kan_news,"כאן חדשות","י׳ זומנה לשמור על מחבלים - למרות שלא עברה הכשרה
@itayblumental",47,"05/21/2024 12:31",https://www.instagram.com/reel/C7PghroIB9H/,"IG reel",,Lifetime,63,1908,0,0,281,101,
17879161683015114,17841407868310918,kan_news,"כאן חדשות","הצהרה פוליטית או אופנתית? כלי תקשורת ברחבי העולם פרסמו היום תמונות בהן נראית בלאנשט פוסעת אמש על השטיח האדום בפסטיבל הסרטים הבין-לאומי, בשמלה שצבעיה מזכירים את דגל הרשות הפלסטינית. על השמלה שלבשה בלאנשט בפרימיירת סרטו של הבמאי הדני-איראני עלי עבאסי ""השולייה"" (The Apprentice) על דונלד טראמפ, אחראי המעצב הקולומביאני-צרפתי היידר אקרמן. על פי הדיווחים, השמלה שונה מעט מן העיצוב המקורי אותו הציג אקרמן לראשונה בשבוע ההוט קוטור בפריז בינואר בשנה שעברה.

נזכיר כי סמוך לפרוץ המלחמה חתמה בלאנשט על עצומת Artists4Ceasfire בקריאה לנשיא ארצות הברית ג'ו ביידן להפסקת אש מיידית. פרט לבלאנשט חתמו אז על העצומה גם השחקנים זוכי האוסקר חואקין פיניקס, סוזן סרנדון ומהרשלה עלי, המגיש ג'ון סטיוארט והשחקנים קריסטן סטיוארט וריז אחמד.

""אני לא סורית, לא אוקראינית, לא תימנייה"", צוטטה בלאנשט אומרת חודש לאחר מכן בביקור בפרלמנט האירופי. ""אני לא מישראל או מפלסטין. אני לא פוליטיקאית, אפילו לא מומחית – אבל אני עדה. לאחר שראיתי את המחיר האנושי שגובה המלחמה, אני לא יכולה להסיט את מבטי""

@alon_fruchter 
צילומים: AP, גטי אימג’ס",0,"05/21/2024 11:21",https://www.instagram.com/p/C7PYkXII8Nr/,"IG carousel",,Lifetime,21,1623,0,0,715,103,
18029606519061201,17841407868310918,kan_news,"כאן חדשות","בעקבות הפרה של ""חוק אל-ג'זירה"", משרד התקשורת החרים היום ציוד צילום ועצר את השידור החי של סוכנות הידיעות האמריקנית AP, שצולם משדרות ותיעד את פעילות חיילי צה""ל בעזה. על פי משרד התקשורת, הסוכנות העבירה את החומרים שצילמה לערוץ אל-ג'זירה, שפעילותו בישראל נאסרה. 

פקחי המשרד הזהירו את AP שבכך היא עוברת על החוק בישראל, טרם החרמת הציוד ועצירת השידור. החוק קובע, בין היתר, כי שר התקשורת יכול ""להורות לכל אדם או תאגיד שיש ברשותו מכשירים המשמשים לאספקת תכנים של ערוץ אל-ג'זירה על תפיסת מכשיר המשמש לאספקת תוכני הערוץ הזר"".

הפקחים הציגו צו החתום בידי שר התקשורת שלמה קרעי, המורה להפסיק את השידורים ולהחרים את הציוד – וזאת בהתבסס על החקיקה שעצרה את שידורי רשת אל-ג'זירה הקטרית בישראל.

ממשרד התקשורת נמסר: ""ממשלת ישראל קבעה כי לא תאפשר לערוץ החמאס תומך הטרור אל-ג'זירה לשדר מישראל. החוק והצווים אינם מבחינים בין אם זו אל-ג'זירה עצמה או ספקים שמעבירים לה את החומר מישראל. הדברים הובהרו היטב והמעשים נמשכו על אף האזהרה. נמשיך לפעול בנחישות כנגד מי שינסה לפגוע בלוחמינו ובבטחון המדינה"".

סוכנות הידיעות AP מסרה בתגובה: ""מתנערים בחריפות מפעולת הממשלה הישראלית לנתק את הפיד החי הוותיק שלנו הצופה לעבר עזה, ואת החרמת ציוד AP. הכיבוי לא היה מבוסס על תוכן הפיד אלא על שימוש ממשלתי לרעה בחוק השידור-הזר החדש. אנו דוחקים ברשויות הישראליות להשיב את הציוד שלנו ולאפשר לנו לחדש את הפיד החי שלנו מיידית כך שנוכל להמשיך לספק את העיתונות החזותית החשובה הזאת לאלפי כלי-תקשורת ברחבי העולם"".

סוכנות הידיעות הוסיפה בביקורת מרומזת: ""העדכון החי של AP סיפק מבט על הפעולות בעזה, שבה אין עיתונאים עצמאיים שיכולים לפעול עקב הגבלות כניסה ישראליות ומצריות"".

הבית הלבן: ""עוקבים בדאגה אחר הדיווחים על החרמת ציוד AP בישראל. אנו עומדים איתן באמונה שלעיתונאים יש היכולת והזכות לעשות את עבודתם. זה בוודאי מדאיג"". 
@amichaistein 
צילום: AP",0,"05/21/2024 08:23",https://www.instagram.com/p/C7PEQlzu9Mr/,"IG image",,Lifetime,19,437,0,0,37,15,
17978575919694197,17841407868310918,kan_news,"כאן חדשות","בחישוב גס (מאוד), זה יוצא 333 אלף שקל עבור כל משתתף בהילולה: #המספרהיומי של @lielkyzer #משחקי_הכיס",82,"05/21/2024 07:50",https://www.instagram.com/reel/C7O-6iqoZgA/,"IG reel",,Lifetime,772,2241,0,0,291,76,
18058961092520571,17841407868310918,kan_news,"כאן חדשות","|
נתניהו בריאיון לרשת ABC: ""יש לי תוכנית ליום שאחרי המלחמה. היום שאחרי - זה היום שאחרי חמאס. צריך קודם לחסל אותו. ואז צריך ליצור משטר על ידי עזתים שאינם אנשי חמאס, יחד עם מדינות ערביות מתונות והקהילה הבינלאומית""
@amichaistein 
צילום: פלאש90",0,"05/21/2024 05:58",https://www.instagram.com/p/C7OznxlOXsv/,"IG image",,Lifetime,2,790,0,0,145,21,
18022663859181854,17841407868310918,kan_news,"כאן חדשות","אלוף במילואים ניצן אלון, האחראי על סוגיית החטופים מטעם צה""ל, קבע פגישות חריגות עם הרמטכ""ל ועם שר הביטחון. הפגישות התקיימו ביום ראשון, בארבע עיניים. על פי מקורות, הן נקבעו בשל אכזבתו מהתנהלות ראש הממשלה בנימין נתניהו בישיבת הקבינט בשבת. כך פורסם הבוקר לראשונה ב""הבוקר הזה"" בכאן רשת ב.

לפי המקורות, אלון תהה לגבי המשך דרכו, אך החליט להמשיך לפעול לקידום עסקה לשחרור חטופים. בימים הקרובים, ייתכן שהיום, יתקיים דיון נוסף בקבינט המלחמה, שצפוי לכלול לחץ נוסף לקידום פעולות לשחרור החטופים.

מדובר צה""ל נמסר בתגובה: ""במסגרת תפקידו, אלוף במילואים ניצן אלון נפגש עם הרמטכ""ל ושר הביטחון באופן שוטף ובהתאם לצורך"".

בחדשות הערב בכאן 11 פורסם אמש כי תת אלוף אורן סתר, סגנו של האלוף ניצן אלון האחראי על סוגיית החטופים מטעם צה""ל, הציג בקבינט המלחמה האחרון את התוכניות החדשות שגיבש צוות המשא ומתן במטרה להניע את השיחות בין ישראל וחמאס. בסוף דבריו של תא""ל סתר, נתניהו ציחקק בזלזול והגיב לו ולצוות שגיבש את ההצעה: ""אתם לא יודעים לנהל משא ומתן"". 

זו לא הייתה הפעם הראשונה שראש הממשלה נתניהו הביע תרעומת על צוות המשא ומתן. עם זאת, הפעם, עקב המצב הרגיש שבמילא קיים סביב המגעים, ואחרי כמעט שמונה חודשי מלחמה, התגובות היו נסערות. מקור המעורה בתוכן הדיון בישיבת קבינט המלחמה במוצאי שבת אמר לכאן חדשות: ""לכולם היה ברור שזו נקודת מפנה"".

@gilicohen10
צילום: פלאש90",0,"05/21/2024 05:53",https://www.instagram.com/p/C7OzDQNooL-/,"IG carousel",,Lifetime,25,985,0,0,128,35,
18143597653316906,17841407868310918,kan_news,"כאן חדשות","לצורך קבלת החלטתו להוצאת צווי המעצר, הקים תובע בית הדין הפלילי הבין-לאומי בהאג, קארים חאן, פאנל מומחים. אחד היועצים בפאנל הוא פרופסור תיאודור (אדי) מירון בן ה-94, בכיר בשירות החוץ לשעבר, שנחשב אחד המומחים הגדולים בדיני לחימה, ושימש בין היתר בתפקיד היועץ המשפטי של משרד החוץ בסוף שנות ה-60.

מירון פרש משירות החוץ באמצע שנות ה-70. הוא לא חי בישראל ולא נחשב אוהד שלה. עוד במסגרת תפקידו כיועץ המשפטי של משרד החוץ, הוא הביע עמדה ברורה נגד התנהלות ישראל ביהודה ושומרון. יש הטוענים כי מירון פרש בזמנו ממשרד החוץ משום שלא אישרו לרעייתו לעבוד במקביל כמתורגמנית.

@almogtamar 
צילום: Courtesy of the ICTY",0,"05/21/2024 05:37",https://www.instagram.com/p/C7OxSfpOZLN/,"IG carousel",,Lifetime,40,1175,0,0,407,88,
17997039122389769,17841403904946515,kan_israel,"כאן | תאגיד השידור הישראלי","אף ישראלי לא ישכח את זוועות 7 באוקטובר, אבל העולם והדורות הבאים עלולים. כדי לשמר את הידע הקמנו את “7.10.360” - פרויקט הנצחה דיגיטלי שעדיין מתעדכן באלפי הסיפורים מאותה שבת מקוללת. תוכלו לגלוש לפרוייקט מהביו שלנו

יש לכם סיפורים שאתם רוצים להוסיף? צרו איתנו קשר במייל kan360@kan.org.il",147,"05/21/2024 05:30",https://www.instagram.com/reel/C7OwNv6tCBC/,"IG reel",,Lifetime,189,2633,0,0,50,0,
18298642636095934,17841464234747957,kan_reshetb,"כאן רשת ב","היום זהו יום הנישואים של מיכל לובנוב ואלכס החטוף בעזה: “אני מאוד מקווה שהוא יודע מה התאריך, ורוצה למסור לו שאני אוהבת אותו ושהוא חזק. הנקודה הכי כואבת זה שהוא לא זכה להכיר את קאי עדיין - והוא כבר בן שלושה חודשים” 
#בחציהיום",0,"05/21/2024 04:30",https://www.instagram.com/p/C7Opm2Oo1cL/,"IG image",,Lifetime,143,9609,0,0,75,0,
17850917967200126,17841407868310918,kan_news,"כאן חדשות","מי בכלל צריך דשבורד? המשטרה הורידה מהכביש כלי רכב שבכלל לא ברור איך הוא הצליח להגיע לכביש
Hadas Grinberg @hadagrinberg",54,"05/21/2024 03:31",https://www.instagram.com/reel/C7OiuxKhOCs/,"IG reel",,Lifetime,75,3736,0,0,162,296,
18019129913211124,17841407868310918,kan_news,"כאן חדשות","היועץ לביטחון לאומי של ארצות הברית ג'ק סאליבן יצא מאוכזב מפגישותיו עם ראש הממשלה נתניהו והבכירים הישראלים: ""מרגיש שאין אסטרטגיה איך לסיים את המלחמה"", כך אומר לכאן חדשות גורם המעורה בפרטים.

בנוסף לכך, בממשל האמריקני מעריכים: יהיה קשה מאוד לקבל איזשהי אמירה בסוגיית ""שתי המדינות"" מנתניהו והממשלה, מה שנחשב בעיני הסעודים כתנאי להסכם נורמליזציה.
@amichaistein 

צילום: קובי גדעון, לע""מ",0,"05/21/2024 02:22",https://www.instagram.com/p/C7Oa-9DIU2_/,"IG image",,Lifetime,4,786,0,0,245,26,
18102428938401680,17841407868310918,kan_news,"כאן חדשות","תאונת עבודה קטלנית בבת ים: פועל נהרג כשמשאית נפלה לתוך אתר בנייה ברחוב ניסמבוים בעיר. 

אנשי צד""א בזירה סיפרו: ""כשנכנסו לאתר בנייה ראינו מלמעלה את המשאית כשהיא הפוכה על צידה בתחתית הבור בעומק של כ-15 מטר. הובילו אותנו אל המשאית וראינו פועל כבן 50 שוכב כשהוא מחוסר הכרה וסובל מחבלה רב מערכתית. תוך כדי פעולות חילוץ מורכבות ביצענו בדיקות רפואיות אבל הפציעה שלו הייתה קריטית ונאלצנו לקבוע את מותו במקום"".
@hadasgrinberg 

צילום: כיבוי והצלה",0,"05/21/2024 01:27",https://www.instagram.com/p/C7OUqTsojKX/,"IG carousel",,Lifetime,19,2460,2,0,21,54,
18023720965984216,17841407868310918,kan_news,"כאן חדשות","לשכת הנשיאות הסורית הודיעה הבוקר כי הגברת הראשונה, אסמה אל-אסד אובחנה כחולת לוקמיה (סרטן הדם) וכי תעבור תכנית טיפולים, מה שימנע ממנה למלא את פעילותה בתקופה הקרובה. בשנים האחרונות אשתו של נשיא סוריה חלתה בסרטן השד והחלימה ממנו.
@roikais

צילום: אי-פי",0,"05/21/2024 00:52",https://www.instagram.com/p/C7OQqeyoX2k/,"IG image",,Lifetime,20,1925,0,0,302,47,
18030865756999735,17841407868310918,kan_news,"כאן חדשות","המבצע לסיכול הטרור בג'נין: כוחות הביטחון פגעו לפחות ב-15 מחבלים חמושים. מקורות פלסטיניים מדווחים על שבעה הרוגים, בהם מנהל מחלקת הניתוחים בבית החולים המקומי ותלמיד בית ספר. המבצע בג'נין החל הבוקר ונמשך גם בשעה זו",10,"05/21/2024 00:25",https://www.instagram.com/reel/C7ONj1Bo0F3/,"IG reel",,Lifetime,14,1965,0,0,268,51,
17859075243160770,17841407868310918,kan_news,"כאן חדשות","הנשיא הרצוג במסר עבה לראש הממשלה נתניהו: ""מונחת לפנינו אופציה לנורמליזציה עם סעודיה, אני מאוד מקווה שהאפשרות הזו נבחנת ברצינות"" | הדברים נאמרו הבוקר בכנס הורוביץ של המכון הישראלי לדמוקרטיה
Amichai Stein - עמיחי שטיין @amichaistein",33,"05/21/2024 00:07",https://www.instagram.com/reel/C7OLbqKNV6o/,"IG reel",,Lifetime,11,276,0,0,19,11,
18043744078764362,17841464234747957,kan_reshetb,"כאן רשת ב","‏השר כ""ץ על צווי התובע הכללי בהאג: ""מקיים קשר עם שרי חוץ כדי שיוקיעו את ההשוואה בין ישראל וחמאס ויגידו שהם לא מחוייבים לצווים"" 

#הבוקרהזה",0,"05/20/2024 23:07",https://www.instagram.com/p/C7OEqxMI2Bw/,"IG carousel",,Lifetime,15,505,0,0,36,0,
17950474481792579,17841407868310918,kan_news,"כאן חדשות","מאות לוחמי צה""ל ומג""ב החלו הבוקר במבצע במחנה הפליטים ג'נין נגד תשתיות טרור ומחבלים.  מאז החל המבצע כך אומרים בצה""ל נפגעו מירי 11 מחבלים (לא ברור כמה נהרגו) כולם בחילופי אש עם כוחות צה""ל
Itay Blumental",5,"05/20/2024 22:35",https://www.instagram.com/reel/C7OA8CyI36y/,"IG reel",,Lifetime,6,633,0,0,13,19,
17865970908125153,17841407868310918,kan_news,"כאן חדשות","שני חיילי צה""ל במילואים, לוחם מגדוד רותם של חטיבת גבעתי וחייל באגד לוגיסטי 8237, נפצעו אתמול קשה בקרבות בג'בליה שברצועת עזה",0,"05/20/2024 20:37",https://www.instagram.com/p/C7NzaOPoaDu/,"IG image",,Lifetime,26,956,0,0,51,10,
18040173736856813,17841407868310918,kan_news,"כאן חדשות","איבדתם טבעת או צמיד בים? אולי הם אצל הישראלים שמוצאים זהב בחופים
Doron Cohen Dani Dagan",63,"05/20/2024 13:00",https://www.instagram.com/reel/C7M_HR-NBT4/,"IG reel",,Lifetime,3578,6053,7,4,45,387,
18090326077435840,17841407868310918,kan_news,"כאן חדשות","בתום ההצגה של התוכניות החדשות שגיבש צוות המשא ומתן במטרה להניע את השיחות בין ישראל וחמאס נתניהו ציחקק בזלזול ואמר: “אתם לא יודעים לנהל משא ומתן”. חברי צוות המשא ומתן: פסימיות לגבי האפשרות שתהיה עסקה בזמן הקרוב
@suleimanmas
צילום: פלאש90",0,"05/20/2024 10:54",https://www.instagram.com/p/C7MwtbjoLm8/,"IG carousel",,Lifetime,385,595,0,0,175,23,
17998727015375930,17841407868310918,kan_news,"כאן חדשות","106 חברי כנסת חתמו הערב על הצהרה המגנה את צווי המעצר שהתובע בבית הדין הפלילי הבין-לאומי ביקש להוציא כנגד ראש הממשלה נתניהו ושר הביטחון גלנט. 

בהצהרה נכתב בין היתר: ""ההשוואה השערורייתית של התובע בהאג בין מנהיגי ישראל לבין ראשי ארגון הטרור חמאס היא פשע היסטורי בל יימחה וביטוי מובהק של אנטישמיות"". 

מי שלא חתמו על ההצהרה הם חברי הכנסת מן המפלגות הערביות וחברי הכנסת של מפלגת העבודה. ח""כ נעמה לזימי נימקה את הההימנעות: 

""‏אין לי כל כוונה לחתום על הצהרה חסרת משמעות והשפעה שנועדה להיות כלי במשחק של ביבי לקבל לגיטימציה ולבצר את השלטון המושחת והגרוע שלו. זאת הדרך של ביבי לחמוק מהכרעות והחלטות מנהיגותיות ובמקום זה לייצר הצהרות ריקות ולהמשיך לפזר אויר חם ולא לפעול ממשית. 
""החלטת בית הדין בעניין ישראל מבישה ועושה השוואה בלתי מתקבלת על הדעת שמכאיבה לכולנו, אך גם היא חלק מהכישלון המוחלט של ביבי והנהגתו. שיקח אחריות וילך"". 

צילום: פלאש90",0,"05/20/2024 10:33",https://www.instagram.com/p/C7MuVxooMPE/,"IG carousel",,Lifetime,5,1508,0,0,505,42,
18234723802284270,17841407868310918,kan_news,"כאן חדשות","""באיזו חוצפה אתה מעז להשוות בין מפלצות החמאס לחיילי צה""ל"": ראש הממשלה נתניהו נגד התובע בבית הדין הפלילי בהאג",65,"05/20/2024 10:24",https://www.instagram.com/reel/C7MtODeIcwV/,"IG reel",,Lifetime,13,1932,0,0,524,46,
18027434621091043,17841407868310918,kan_news,"כאן חדשות","שר החוץ של ארצות הברית אנתוני בלינקן אמר הערב כי בארצו ""דוחים מן היסוד"" את דרישתו של תובע בית הדין הפלילי הבינלאומי בהאג להוצאת צווי מעצר נגד ראש הממשלה בנימין נתניהו ושר הביטחון יואב גלנט. לדבריו, ""ההשוואה בין ישראל לחמאס היא מבישה"". בלינקן הוסיף כי ""חמאס הוא ארגון טרור ברוטלי שביצע את הטבח החמור ביותר נגד יהודים מאז השואה, ועדיין מחזיק בעשרות חטופים חפים מפשע, בהם אזרחים אמריקנים"".

צילום: AP",0,"05/20/2024 09:43",https://www.instagram.com/p/C7MoqgBuQEE/,"IG image",,Lifetime,6,2244,0,0,83,22,
