"Post ID","Account ID","Account username","Account name",Description,"Duration (sec)","Publish time",Permalink,"Post type","Data comment",Date,Views,Reach,Likes,Shares,Follows,Comments,Saves
18030780992169674,17841407868310918,kan_news,"כאן חדשות","ידע או לא ידע?👇

אלי פלדשטיין, הנאשם המרכזי בפרשת המסמכים המסווגים בלשכת ראש הממשלה, אישר בעדותו את חשיפת כאן חדשות וסיפר: “סיפרתי לנתניהו על המסמך הסודי” - כך פורסם הערב בחדשות הערב בכאן 11. העדות סותרת את גרסת ראש הממשלה בנימין נתניהו, שלדבריו למד על המסמך “בתקשורת”.

למרות הסתירה הזו בגרסאות, ראש הממשלה נתניהו לא זומן למסור עדות בפרשה. כזכור, דוברו יונתן אוריך נמנע מלהשיב לשאלות בחקירתו. פלדשטיין אמר לחוקריו כי ההודעה לנתניהו על המסמך הסודי התרחשה יומיים בלבד לפני ההדלפה לעיתון הגרמני “בילד”. 

הפרקליטות ענתה בתגובה לשאלה מדוע נתניהו לא נדרש להשיב לסתירות בגרסאות שעלו בתיק: “התיק יתנהל ומן הסתם יעלו טענות במשפט ושם הן יתבררו”",0,"12/03/2024 13:39",https://www.instagram.com/p/DDIbDSwIaSl/,"IG carousel",,Lifetime,60799,37266,1196,59,1,228,47
17936967122948848,17841407868310918,kan_news,"כאן חדשות","השוער לשעבר של קבוצת אל נאסר הסעודית אמר בריאיון שהכדורגלן כריסטיאנו רונאלדו שוקל להתאסלם: ""דיברתי איתו על זה והוא הביע עניין, כבר הייתה פעם שהוא השתטח על המגרש. הוא תמיד עודד את השחקנים האחרים להתפלל ולמלא מצוות באסלאם.

""בכל פעם שהייתה נשמעת קריאת מואזין בזמן אימון, הוא היה מבקש לעצור אותו ולהמשיך רק כשהיא מסתיימת""

מה דעתכם?

@alexnirenburg
צילום: AP",0,"12/03/2024 10:19",https://www.instagram.com/p/DDIEPhBKNIj/,"IG image",,Lifetime,61607,45879,1088,417,1,139,57
18021653867620224,17841407868310918,kan_news,"כאן חדשות","אלי פלדשטיין והנגד א' ישוחררו למעצר בית👇

בית המשפט המחוזי בתל אביב הורה היום על שחרורם של אלי פלדשטיין ונגד א' למעצר בית. השניים נאשמים בפרשת המסמכים המסווגים בלשכתו של ראש הממשלה, בנימין נתניהו, והם שהו במעצר במתקני כליאה יותר מחודש וחצי.

בנוסף, השופט החליט כי קיימת ""חולשה ראייתית"" בהעמדת פלדשטיין לדין בעבירת פגיעה בביטחון המדינה, כפי שנחשף בכאן חדשות, על כך שאין מספיק ראיות משטרתיות להצדקת סעיף זה. המשך הדיון על הארכת מעצר, או חלופה יקבעו בהמשך.

כמו כן, השופט קבע שיינתן משקל מסוים לטענתו של פלדשטיין לאכיפה בררנית, לעומת דוברו של ראש הממשלה יונתן אוריך, שלא נעצר ולא הועמד לדין, שטען שמטרתו הייתה שהחומר הסודי יובא לידיעתו של הראש הממשלה בנימין נתניהו.

צילום: פלאש90",0,"12/03/2024 08:14",https://www.instagram.com/p/DDH14DptNrC/,"IG image",,Lifetime,32765,26374,848,4,0,65,10
18053355049814183,17841407868310918,kan_news,"כאן חדשות","תחקיר הנובה - ההקלטות נחשפות: היום בשבע עם איילה חסון, החלק השני של התחקיר",36,"12/03/2024 08:04",https://www.instagram.com/reel/DDH0r5yC2ID/,"IG reel",,Lifetime,28290,18152,433,13,2,57,15
17848102818333784,17841407868310918,kan_news,"כאן חדשות","כוחות צבאיים נכנסו לפרלמנט 👇

נשיא דרום קוריאה, יון סוק יאול, הכריז על משטר צבאי ""כדי לטהר כוחות שתומכים בקוריאה הצפונית"". אחרי ההכרזה דווח שכוחות צבאיים נכנסו לתוך בניין הפרלמנט. 

יון סוק יאול נבחר בפער זעום בבחירות שנערכו בשנת 2022, ומוקדם יותר השנה התערער מאוד מצבו הפוליטי לאחר שהאופוזיציה השיגה ניצחון גדול בבחירות לפרלמנט. 

מוקדם יותר היום הנשיא כינס ישיבה עם בכירי הביטחון במדינה ותקף את האופוזיציה על כך שהיא ""מנסה להדיח אותו בדרכים לא חוקיות"". מפקד השלטון הצבאי הודיע כי מרגע זה אסורים כינוסים בעלי אופי פוליטי במדינה, וכי התקשורת תהיה תחת פיקוח

@ramelibrandts
צילום: AP",0,"12/03/2024 07:47",https://www.instagram.com/p/DDHyzaQKTCG/,"IG image",,Lifetime,48687,36689,1199,78,2,48,50
18123076837395206,17841407868310918,kan_news,"כאן חדשות","חודש וחצי אחרי ששם קץ לחייו, הנווט אסף דגן ז""ל הובא לקבורה צבאית בתום מאבק של משפחתו. הזמרת לאה שבת הקדישה לו את השיר ""תמיד יחכו לך"", שהתנגן בטקס סיום קורס הטיס שלו

@yoavborowitz",38,"12/03/2024 07:11",https://www.instagram.com/reel/DDHuo-WvzaR/,"IG reel",,Lifetime,49919,32862,2465,86,4,127,66
17875921041209191,17841407868310918,kan_news,"כאן חדשות","רשות החשמל הודיעה שתעריף החשמל לצרכן הביתי יעלה בכ-3.8% החל מינואר 2025. לפי הרשות, הסיבות המרכזיות לעלייה במחירים קשורות במלחמה, בעלייה באינפלציה ובריבית שממשיכה לטפס 

@dana_yarkechy 
צילום: Menachem Lederman/Flash90",0,"12/03/2024 04:52",https://www.instagram.com/p/DDHe0fmq-wD/,"IG image",,Lifetime,24728,19457,577,85,0,33,14
18048137993319325,17841464234747957,kan_reshetb,"כאן רשת ב","“מבקש מראש הממשלה - מתחנן שתחזירו לנו את החטופים”: אבי זכרי, אבא של אוהד ובן זוגה של קרן מונדר ששוחררו מהשבי #בחציהיום",0,"12/03/2024 04:49",https://www.instagram.com/p/DDHecGfomWP/,"IG carousel",,Lifetime,68616,39804,2131,34,3,26,0
17856785391263517,17841407868310918,kan_news,"כאן חדשות","הטלוויזיה הישראלית מקבלת במה מעבר לים 👇

הסדרה ""שישה אפסים"" של תאגיד השידור וחברת מובי פלוס הפקות, זוכת שבעה פרסי האקדמיה ובהם הפרס לסדרת הדרמה הקומית הטובה ביותר, נמכרה לנטפליקס ותשודר בארצות הברית, אמריקה הלטינית ובמדינות רבות באירופה למיליוני מינויים.

בימים אלו מפתחים בכאן 11 ובמובי פלוס הפקות את עונתה השנייה של הסדרה.
@alon_fruchter",0,"12/03/2024 04:17",https://www.instagram.com/p/DDHaz4MoKbz/,"IG image",,Lifetime,93218,71261,2539,123,3,57,58
17940980429934548,17841407868310918,kan_news,"כאן חדשות","מריאל ביקשה להתגייס לצה""ל - שר הפנים משה ארבל סרב, אבל היא וחבריה לא מוותרים 
@nofarji",68,"12/03/2024 03:55",https://www.instagram.com/reel/DDHYK5fvJCe/,"IG reel",,Lifetime,54763,34121,2307,133,3,285,71
18054461239928427,17841407868310918,kan_news,"כאן חדשות","מה יש לטראמפ במחסנית, כשהוא מאיים על חמאס? הפרשנות של @amichaistein",0,"12/03/2024 01:11",https://www.instagram.com/p/DDHFbw8sAsv/,"IG carousel",,Lifetime,60114,32137,1308,23,0,32,47
18067687735670539,17841464234747957,kan_reshetb,"כאן רשת ב","שר האוצר בצלאל סמוטריץ׳: “שמערכת הביטחון תעסוק בביטחון ולא בכלכלה, החזקת צבא בעזה תעלה מיליונים בודדים. המלחמה עלתה לנו עד כה 250 מיליארד ש”ח” 

בדבריו התייחס שר האוצר לפרסום של כתבתנו ליאל קייזר אמש בחדשות הערב, לפיו במערכת הביטחון מעריכים שעלות הממשל הצבאי בעזה תאמד ב-25 מיליארד שקלים בשנה

#קלמןליברמן",0,"12/03/2024 00:46",https://www.instagram.com/p/DDHCkf1IHxP/,"IG image",,Lifetime,37791,29479,660,25,0,110,0
18145399084358385,17841407868310918,kan_news,"כאן חדשות","הכאב הבלתי נתפס של משפחת סיגל: בתו של החטוף קית' סיפרה לחבריה בפייסבוק על מות סבתה

צילום: פלאש90",0,"12/02/2024 23:23",https://www.instagram.com/p/DDG5FoYof7l/,"IG carousel",,Lifetime,232201,150193,8941,394,9,184,179
17887687164140842,17841407868310918,kan_news,"כאן חדשות","ההחלטה לא לפנות את המסיבה - והשוטרים שעיכבו את המתקפה בגופם: ההקלטות מתחקיר צה”ל על טבח הנובה נחשפות

אילה חסון - Ayala Hasson",405,"12/02/2024 12:30",https://www.instagram.com/reel/DDFuG-qIxTT/,"IG reel",,Lifetime,67748,43710,1132,247,4,84,184
17870852304163550,17841407868310918,kan_news,"כאן חדשות","האולטימטום של טראמפ לחמאס👇

הנשיא הנבחר של ארצות הברית דונלד טראמפ, הציב היום אולטימטום לחמאס. ""אם לא תשחררו את החטופים עד שאכנס לבית הלבן - תשלמו מחיר כבד"".

עוד כתב הנשיא הנבחר כי ""כולם מדברים על השבת החטופים שמוחזקים בתנאים לא אנושיים, אבל אלו רק דיבורים, ללא מעשים! אם החטופים לא ישוחררו עד ל-20 בינואר 2025, תאריך תחילת כהונתי כנשיא ארצות הברית, יהיה זה גיהינום במזרח התיכון - עבור מי שחוללו את הזוועות האלו. האחראים לכך יחטפו מכה קשה, הקשה ביותר בהיסטוריה של ארצות הברית. שחררו את החטופים עכשיו!"".

צילום: רויטרס",0,"12/02/2024 11:10",https://www.instagram.com/p/DDFlPsHqN97/,"IG image",,Lifetime,64285,48393,3594,239,1,140,48
18024781556557011,17841407868310918,kan_news,"כאן חדשות","""אני פה, אבל הנשמה שלי שם"": אילנה גריצבסקי, בת זוגו של מתן צנגאוקר, מדברת על הזוועות שחוותה במנהרות חמאס - ועל הגעגוע והדאגה למתן
@shanywmn",89,"12/02/2024 09:46",https://www.instagram.com/reel/DDFbhVZSoJh/,"IG reel",,Lifetime,189164,100933,7731,585,10,273,428
18292959658231246,17841407868310918,kan_news,"כאן חדשות","מה אמר בן גוריון לנשיא קנדי כשנשאל על תוכנית הגרעין של ישראל?
@shany2403",43,"12/02/2024 08:57",https://www.instagram.com/reel/DDFWBTlyxNT/,"IG reel",,Lifetime,22907,15236,411,25,0,11,45
17990861276753807,17841407868310918,kan_news,"כאן חדשות","רגע לפני סוף הכהונה - ביידן העניק חנינה לבנו👇

כחודש וחצי לפני שיעזוב את הבית הלבן, נשיא ארצות הברית ג'ו ביידן, החליט לנצל את סמכותו והודיע הלילה על הענקת חנינה לבנו האנטר שמואשם בעבירות מיסים ובעבירת אחזקה לא חוקית של נשק.

ביידן הבן היה אמור לעמוד לדין בשני התיקים, אולם החנינה שהעניק לו אביו תביא לסגירתם. יש לציין כי בעבר נשיא ארצות הברית הצהיר כי לא ישתמש בסמכותו כדי להעניק חנינה לבנו, אך שינה את דעתו. 

""האישומים נגדו באו בעקבות ניסיונות של יריבים פוליטיים שלי בקונגרס לפגוע בי"", אמר ביידן וציין: ""אף אדם סביר שמסתכל על העובדות של המקרים של האנטר לא יכול להגיע למסקנה אחרת מלבד שהאנטר סומן רק בגלל שהוא הבן שלי"".

עוד הוסיף הנשיא היוצא: ""אני מאמין במערכת המשפט, אבל בזמן שהתחבטתי עם זה, אני גם מאמין שפוליטיקה נדבקה בתהליך הזה וזה הוביל לעיוות דין - וברגע שקיבלתי את ההחלטה הזו בסוף השבוע הזה, לא היה שום היגיון בדחייתו עוד יותר"".

כמו כן, בחודש יוני באחרון ביידן הבן הורשע בשלוש עבירות פדרליות הקשורות לבעלות על נשק. טענת המדינה היא שביידן הבן שיקר כאשר ביקש את רישיון הנשק והסתיר את העובדה כי הוא משתמש בסמים. זאת, כאשר הוא נאבק במשך שנים בהתמכרות לקראק ואושפז מספר פעמים במוסדות גמילה. 

צילום: AP",0,"12/02/2024 08:25",https://www.instagram.com/p/DDFSUVAP6mO/,"IG carousel",,Lifetime,59309,33838,1089,60,0,80,52
18079700014566492,17841407868310918,kan_news,"כאן חדשות","לראשונה מתחילת הפסקת האש: שני שיגורים נורו מלבנון לעבר הר דב ונפלו בשטחים פתוחים. ראש הממשלה בנימין נתניהו הגיב: ""ירי חיזבאללה מהווה הפרה חמורה של הפסקת האש - וישראל תגיב על כך בעוצמה"". 

ראש עיריית מטולה הגיב לירי: ""לא הפתיע אותי שזה קורה, רק הפתיע שזה בא מוקדם מדי. זו הזדמנות לקרוא לממשלת ישראל - בואו נעשה הסכם אמיתי. לא ישראבלוף. לשנות, לעשות אזור חיץ. לא לאפשר להם לחזור לפה לעולמי עולמים. אני מצפה עכשיו למטוסי חיל האוויר שעולים וממשיכים לתקוף בדאחיה"".

יו""ר הדמוקרטים יאיר גולן כתב בחשבון ה-X שלו: ""חובה על צה''ל להגיב בחומרה על הפרובקציה של חיזבאללה. אם נתרשל עכשיו התוצאות יהיו הרות אסון בראיה ארוכת טווח. על איראן ועל החיזבאללה להבין דבר פשוט: ישראל לא מתכוונת להתפשר שוב על ביטחון אזרחיה"".

ח""כ צבי סוכות הגיב כי זו ""שעת המבחן שלנו. אסור להכיל שום הפרה של הפסקת האש. לא מעניין שאין נפגעים מהירי שביצע ארגון הטרור חיזבאללה. חייבים להגיב בצורה שהם לא ישכחו"". ח""כ אביגדור ליברמן הוסיף: ""מספיק עם הקונספציה. ‏רק כשממשלת ישראל תבין שלא עושים הסכמים עם מחבלים - מדינת ישראל תוכל להשיב את ההרתעה והביטחון לאזרחי המדינה. ‏אסור לחכות שזה יעלה במחיר דמים""

@rubih @carmelamenashe @itayblumental 
📷: אייל מרגולין, פלאש90",0,"12/02/2024 07:19",https://www.instagram.com/p/DDFK1Bqx9bY/,"IG image",,Lifetime,58418,42704,1607,314,0,50,45
18342937624178777,17841407868310918,kan_news,"כאן חדשות","חזרו לבית במטולה וגילו רקטה בחדר השינה😰

@rubih",47,"12/02/2024 06:45",https://www.instagram.com/reel/DDFG5pJoaU0/,"IG reel",,Lifetime,78204,47007,1698,164,3,20,64
17895968178097768,17841407868310918,kan_news,"כאן חדשות","דיווח ערבי מאשר: כל בכירי חמאס עזבו את קטר עם משפחותיהם ליעדים שונים בעקבות לחץ אמריקני כבד על קטר - שהבהירה לאנשי חמאס שאינם רצויים עוד במדינה. גורם אמריקני אישר זאת ואמר כי ""למנהיגי חמאס אין יותר מקום בבירת מדינה שהיא פרטנרית אמריקנית"".

לפי גורמים מדיניים, ההחלטה התקבלה בשל סירובה המתמשך של הנהגת החמאס להסכמי שחרור החטופים, כולל העסקה החלקית שנדונה בפסגה בדוחא לאחר חיסול סינוואר. קטר, שהייתה מתווכת מרכזית בין הצדדים, הבהירה לחמאס כי אינם רצויים בתחומה. לפי דיווחים שונים, הבכירים שעזבו מצאו מקלט בטורקיה, רוסיה וסין

@GiliCohen89 @shmvnmygn",0,"12/02/2024 05:28",https://www.instagram.com/p/DDE-J-vxYUg/,"IG image",,Lifetime,64746,49722,1433,92,0,79,40
18033023660457480,17841407868310918,kan_news,"כאן חדשות","שב""כ חשף כי איראן ביצעה בחודשים האחרונים כ-200 ניסיונות תקיפה בסייבר נגד אזרחים ישראלים - בהם דמויות ציבוריות ובכירים. אחד מניסיונות התקיפה נעשה באמצעות התחזות למזכיר הממשלה יוסי פוקס.

קמפיין ה”פישינג"" האיראני נועד להשיג נגישות לדואר אלקטרוני, למחשב ולסמארטפון של האישים הישראלים אותם שם כיעד כדי להשיג עליהם מידע אישי, כמו: כתובת מגורים, קשרים אישים ומקומות בהם שוהים באופן קבוע. ""מידע זה עתיד לשמש, בין היתר, את הגורמים האיראניים לבצע פיגוע נגד אישים בישראל"".

איך עבדה השיטה? התוקפים האיראני פנו לנתקף ושידלו אותו להוריד אפליקציה למכשירו שלמעשה כוללת כלי זדוני. בשיטה נוספת התוקפים גורמים לקורבן להיכנס לאתר אינטרנט המתחזה לשירות לגיטימי, בו הוא נדרש להזין פרטי התחברות לחשבון הדואר האלקטרוני הפרטי או הארגוני שברשותו. לאחר שהנתקף ביצע את אחת משתי הפעולות והזין את כתובת הדואר והסיסמה במקום שאליו נותב - התוקף ""גנב"" את פרטי ההתחברות ובכך השיג נגישות לדואר ואף למחשב של הנתקף.

""מדובר באיום משמעותי נוסף במערכה שמנהלת איראן מול ישראל, שתכליתו ביצוע פיגוע התנקשות"", אמר גורם בשב""כ. ""מבקשים לגלות ערנות מאחר שתקיפות סייבר מסוג זה יכולות להימנע טרם התרחשותם באמצעות מודעות, זהירות, חשדנות והתנהגות מונעת ונכונה ברשת"".

משב""כ נמסר כי עם זיהוי הקמפיין האיראני ולאחר חקירה ממושכת שהביאה להבנת ההיקף ואיתור אזרחים שנתקפו, החל הארגון במבצע רחב לעדכון האזרחים הרלוונטים ותדרוכם. בחודשים האחרונים סוכלו 9 ניסיונות של איראן לבצע פיגועים נגד אזרחים ואישים בכירים בישראל, ביניהם גם חשיפת חוליות טרור שגייס המשטר האיראני אשר פעלו בלב המדינה

@menashecarmela @itayblumental
📷: AP, דוברות שב""כ",0,"12/02/2024 04:40",https://www.instagram.com/p/DDE4km_xo1q/,"IG carousel",,Lifetime,44185,22359,835,30,0,10,27
17994783767569819,17841407868310918,kan_news,"כאן חדשות","במח""ש נבדק אם בכיר בשב""ס הפעיל ללא סמכות קצינה במשטרה כדי להסיר פרסומים נגד השר לביטחון לאומי איתמר בן גביר וגם נגד שירות בתי הסוהר. הקצין הבכיר, שמקורב לשר לביטחון לאומי, עוכב על ידי המחלקה לחקירות שוטרים בחשד לשיבוש הליכי חקירה והפרת אמונים. הקצינה שלכאורה מעורבת בפרשה מושעית זה כמה חודשים מתפקידה.

(אורלי אלקלעי)
צילום: יונתן זינדל, פלאש 90",0,"12/02/2024 03:27",https://www.instagram.com/p/DDEwO1xRLQa/,"IG image",,Lifetime,48890,36890,1102,24,0,128,21
18039910925242126,17841464234747957,kan_reshetb,"כאן רשת ב","השר סמוטריץ’: הדבר הנכון - לכבוש את רצועת עזה ולהקים שם התיישבות אזרחית
@asaflib",21,"12/02/2024 01:34",https://www.instagram.com/reel/DDEjSoToQqE/,"IG reel",,Lifetime,37071,22150,362,40,3,237,0
17886780498071824,17841407868310918,kan_news,"כאן חדשות","ארבעת החשודים בירי פצצות התאורה לעבר בית רה""מ בקיסריה - תא""ל במיל' עופר דורון, בנו גל דורון, איתי יפה ואמיר שדה - הואשמו במעשה טרור של פזיזות ורשלנות.

""הנאשמים תכננו ממניע אידיאולוגי להעביר מסר לראש הממשלה ולכלל הציבור שפעילות המחאה בקיסריה לא פסקה, ובמטרה לייצר אפקט מצטבר של לחץ גדול על ראש הממשלה, שיוביל בסופו של דבר בראיית לקידום מטרות המחאה"" נכתב בכתב האישום, ""הנאשמים אף צפו, כאפשרות קרובה לוודאי, כי מימוש התוכנית יעורר פחד או בהלה בציבור, ואף בקרב ראש הממשלה ובני משפחתו"".
 
הארבעה מואשמים בהשלכת שתי פצצות תאורה לעבר ביתו הפרטי של נתניהו בקיסריה, ב-16 בנובמבר, בזמן שראש הממשלה ובני משפחתו לא נכחו בבית. כוחות שב""כ ומשטרה הוזעקו למקום לאחר שהפצצות נחתו בחצר הבית. החשודים ביצעו הכנות מקדימות לפני הפעולה - שכללו בין היתר איסוף מודיעין וסיורים כדי לבחור דרכי גישה עם מיעוט מצלמות.

החשודים תא""ל (במיל') עופר דורון, אמיר שדה ואיתי יפה היו פעילים בולטים במחאה שהתקיימה במקום בעת התקרית. יחד הם קבעו שעה ותאריך לביצוע השלכת הפצצות. תא""ל (במיל') דורון, ששימש כאיש המרכזי בקבוצה, השיג לידו את הנורים הימיים ממכולה בה ימאים הפקידו נורים שפג תוקפם.

כמו כן, לארבעה מיוחסת גם עבירה של ניסיון הצתה. שניים מהם הואשמו גם בשיבוש הליכי משפט. נגד הארבעה הוגשה בקשת מעצר עד תום ההליכים. בנימוק הבקשה נכתב שקיימת מסוכנות מכיוון שהנאשמים הוזהרו בחודשים שלפני האירוע ובכל זאת ביצעו את העבירה ולכן לא ניתן לשחררם.

@chen_beyar",0,"12/02/2024 01:04",https://www.instagram.com/p/DDEf5VWRUW2/,"IG image",,Lifetime,41429,31854,907,23,0,176,9
18056370034934294,17841407868310918,kan_news,"כאן חדשות","אחרי 14 חודשים: צה""ל התיר לפרסום כי סרן עומר נאוטרה, בן 21, חייל בודד שעלה מארה""ב כדי להתגייס, נפל ב-7 באוקטובר. גופתו מוחזקת בשבי חמאס כבר 423 ימים.

סרן עומר נאוטרה היה מפקד מחלקת טנקים בגדוד 77 בחטיבה 7. ב-7 באוקטובר, עומר קפץ לגדר הגבול שסמוכה לנירים עם צוות הטנק שלו. בדרך התגלתה תקלה בבלמים, שהאטה את הטנק וגרמה לנהג להשתמש בהילוך החירום. תקלה כזאת הייתה יכולה להתגלות בעת נסיעה על הטנק, אלא שהלוחמים ששירתו בקו הגבול כמעט שלא נסעו בטנקים בשבועות שקדמו ל-7 באוקטובר. זאת כי בימי שגרה נוהגים להסיע את הכלים המשוריינים באמצעות מובילים, כדי לחסוך בשעות הפעלת המנוע ולמנוע שחיקה.

כאשר הטנק האט, מחבל הצליח להצמיד אליו מטען באמצעות מגנט. לאחר פיצוץ המטען, הטנק נפגע גם משני טילי נ""ט. כתוצאה מהפיצוץ במנוע הטנק, פרצה שריפה שהפעילה את מערכת ההגנה של הטנק - המשחררת גזים רעילים שנועדו לכבות דלקות. צוות הטנק הנחנק פתח את מדפי הטנק כדי שהגזים הרעילים יצאו מהכלי. בשלב זה, המחבלים נכנסו דרך הפתחים וחטפו את ארבעת חברי הצוות.

התיעוד של המחבלים הצוהלים סביב הטנק הבוער הופץ כבר בשעות הבוקר - והפך לאחד הסמלים למחדל. המחבלים חטפו את התותחן רב""ט נמרוד כהן בעודו בחיים ואת גופותיהם של השלושה האחרים:
הטען סמל עוז דניאל ז""ל
הנהג סמל שקד דהן ז""ל
ומפקד הטנק סרן עומר נאוטרה ז״ל

עומר, בעל אזרחות אמריקנית, גדל בלונג איילנד, שם למד בבית ספר יהודי ולקח חלק פעיל בקהילה היהודית סביבם. הוא היה קפטן של קבוצות ספורט בבית ספרו ואהב לשחק כדורגל, כדורסל וכדורעף. בסיום התיכון בחר לעלות לארץ דרך ״גרעין צבר״ ולעשות שנת מכינה במכינת ""גליל עליון"". לעומר לא הייתה חובת גיוס, אך הוא ויתר על הלימודים בקולג' כדי להתגייס לשריון כחייל בודד. משפחתו וחבריו העידו על אדם חם, אופטימי ואוהב אנשים ש״מאיר את החדר ברגע שהוא נכנס אליו״.

יהי זכרו ברוך🥀",0,"12/02/2024 00:02",https://www.instagram.com/p/DDEYvuXxsnY/,"IG image",,Lifetime,90222,64920,3380,241,1,142,41
18257062294256666,17841407868310918,kan_news,"כאן חדשות","המורדים בסוריה שונאים את אסד - אבל הם גם ממש לא אוהבים אותנו. טופ 5 הארגונים בסוריה ששונאים את ישראל

@roikais",106,"12/01/2024 11:19",https://www.instagram.com/reel/DDC_0gzImDW/,"IG reel",,Lifetime,47766,30570,1093,126,7,32,87
18040936106514278,17841464234747957,kan_reshetb,"כאן רשת ב","“זמיר היה בעל עוז ותושייה, הוא רק חיכה להוציא את הטוב שלו לעולם. הוא התנדב עם ילדים עם צרכים מיוחדים, היה מדבר איתם בשיחות וידאו מעזה”: מאל בורק, אחותו של זמיר ז”ל שנפל בעזה #בנימיניגואטה",0,"12/01/2024 09:55",https://www.instagram.com/p/DDC35QQo5fi/,"IG image",,Lifetime,61269,51075,4587,43,2,168,0
18048672779033839,17841438241983957,kanmoreshet,"כאן מורשת","אורית סטרוק שרת ההתיישבות והמשימות הלאומיות, בריאיון לדב אייכלר ואיילת כהנא בכאן מורשת: אני רואה חשיבות גדולה מאוד להחזרת ההתיישבות בעזה. אבל זה לא חלק ממטרות המלחמה ומטרות המלחמה זה דבר קדוש. אנשים מסרו את חייהם להשיב את החטופים לא להתיישבות בעזה",0,"12/01/2024 09:02",https://www.instagram.com/p/DDCxxN7o4YF/,"IG carousel",,Lifetime,76447,42333,1623,83,4,217,0
17991455132740597,17841407868310918,kan_news,"כאן חדשות","לב תכנן להציע לסתיו נישואים, אבל אז הוא הוקפץ ללבנון ונפצע. הוא לא ויתר והציע לה בבית החולים ❤️

@anna.pines",288,"12/01/2024 08:28",https://www.instagram.com/reel/DDCs6yToOF6/,"IG reel",,Lifetime,142788,108394,10998,187,53,400,193
17888481222137818,17841407868310918,kan_news,"כאן חדשות","הבנקים חוגגים: כך מתעשרים בזמן מלחמה - על חשבוננו
@dana_yarkechy",65,"12/01/2024 07:49",https://www.instagram.com/reel/DDCpKtVInvj/,"IG reel",,Lifetime,38940,26487,581,151,1,32,49
18075037528613348,17841407868310918,kan_news,"כאן חדשות","הזמרת דיקלה משתפת בהתמודדות עם דיכאון באלבום חדש ובסרט תיעודי על חייה: ""מחפשת את החום והקשרים שאין בתל אביב""

@alon_fruchter",62,"12/01/2024 04:29",https://www.instagram.com/reel/DDCScMvq-dG/,"IG reel",,Lifetime,54029,34578,1018,64,3,45,40
18031968863414110,17841407868310918,kan_news,"כאן חדשות","מלחמת האזרחים הקטלנית חוזרת? זה מה שקורה עכשיו בסוריה >> #רקשתדעו",69,"12/01/2024 03:55",https://www.instagram.com/reel/DDCOkJ3NXl_/,"IG reel",,Lifetime,111143,61189,2470,340,4,187,187
18052361818825917,17841470312538363,kan_middleast,"כאן - המזרח התיכון","המורדים הסורים השתלטו כמעט לחלוטין על העיר חלב (השנייה בגודלה בסוריה), כולל שדה התעופה הצבאי בעיר",17,"12/01/2024 02:54",https://www.instagram.com/reel/DDCHoUwI1ia/,"IG reel",,Lifetime,50714,30901,724,58,22,36,0
17903326896077972,17841407868310918,kan_news,"כאן חדשות","שר הביטחון לשעבר יואב גלנט נגד קודמו בתפקיד משה בוגי יעלון, שאמר הבוקר בריאיון לכאן רשת ב שמתבצעים במלחמתה של ישראל פשעי מלחמה: ""דברי יעלון הם שקר המסייע לאויבנו ופוגע בישראל"", כתב גלנט. 

""ראיתי מקרוב את לוחמי ומפקדי צה""ל שעה שהובלתי את המלחמה הקשה בחמאס, בחיזבללה ובאיראן - צה""ל פעל בהתאם לאמות המידה הגבוהות ביותר הניתנות ליישום במלחמה המורכבת והקשה שנכפתה עלינו. ההנחיות והפקודות ניתנו תמיד בהתאם לחוק ולרוח צה״ל. מציע ליעלון לא לבייש את עברו הביטחוני, ללמוד את העובדות, לחזור בו ולהתנצל בפני לוחמי צה""ל"". 

צילום: פלאש90
@itayblumental",0,"12/01/2024 01:30",https://www.instagram.com/p/DDB-BYYs2_G/,"IG image",,Lifetime,60348,43788,2189,39,0,166,38
18065851666622363,17841407868310918,kan_news,"כאן חדשות","עוד שנה וחצי לעונש 👇

בית המשפט העליון קיבל את ערעור הפרקליטות והחמיר את עונשו של ירין שרף בפרשת ""האונס במלונית הקורונה"" מ-6.5 ל-8 שנות מאסר בפועל, לאחר שהודה והורשע באינוס קטינה שלא בהסכמתה ובהטרדה מינית

צילום: אבשלום ששוני, פלאש90",0,"12/01/2024 01:15",https://www.instagram.com/p/DDB8YYZISi3/,"IG image",,Lifetime,82595,64535,3452,59,1,227,36
18023070296553208,17841407868310918,kan_news,"כאן חדשות","תכירו את שלמה הורביץ, ישראלי עם משיכה עזה לזוחלים | מתוך סדרת הכתבות #הישראלים של @pelegnet",87,"12/01/2024 00:19",https://www.instagram.com/reel/DDB12aMMH0y/,"IG reel",,Lifetime,94350,64118,1896,423,8,19,99
17941314971920197,17841464234747957,kan_reshetb,"כאן רשת ב","משה בוגי יעלון, לשעבר שר הביטחון והרמטכ“ל: „סמוטריץ׳ גאה בהזדמנות לדלל חצי מהאוכלוסייה בעזה – איך תקרא לזה? אין לו בעיה מוסרית להביא למוות 2 מיליון עזתים. אנחנו מדינה שהייתה דמוקרטית״",0,"11/30/2024 21:58",https://www.instagram.com/p/DDBlyZkIZfy/,"IG image",,Lifetime,136256,89601,2382,475,17,1180,0
